director_id;name
nm0707942;Joseph Gaï Ramaka
nm0671105;Gabriel Pelletier
nm6041683;Mari Selvaraj
nm0513400;Tatyana Lioznova
nm3376531;Can Kilcioglu
nm8429856;Juan Pablo Félix
nm1818068;Helle Karis
nm0639021;Arne Lindtner Næss
nm3351620;Vijay Lalwani
nm6649966;Chandoo Mondeti
nm5648017;R. Panneerselvam
nm11262032;Swami Rajalingam
nm8174444;Navaneeth
nm0404701;Seppo Huunonen
nm0235583;Frunze Dovlatyan
nm0592551;Lev Mirsky
nm1672004;Hala Khalil
nm3263065;Nithin Renji Panicker
nm1953072;Çigdem Sezgin
nm0783995;Aravind Sen
nm1367024;Chitralaya Gopu
nm5293610;Donku Lee
nm3852604;Ryôhei Watanabe
nm0102519;Muhammad Bozorgnia
nm0091149;Ivan Boeckmans
nm0862343;Guy Lee Thys
nm9448420;E.E. Hegarty
nm6237221;Ravi Basrur
nm0120729;Aleksandr Buravskiy
nm0255727;Ossi Elstelä
nm2890541;Josh Helman
nm0405551;Klaus Händl
nm0216059;Eric DelaBarre
nm3819933;Ji-young Boo
nm0256350;Ted Emery
nm10487445;Karan Ananth
nm14062104;Jaishankar Aryar
nm9220392;Chandrajith Belliappa
nm7882203;Kiranraj K
nm11175235;Jamadagni Manoj
nm11175234;Shashi Kumar P.
nm6514035;Rahul Pk
nm10446418;Jai Shankar
nm9789662;Tha. Muruganatham
nm1163455;Fokion Bogris
nm7821415;Niamul Mukta
nm3779941;Michael Redwood
nm7233287;Senna Hegde
nm0792042;Jack Sher
nm7214191;Wayne Roberts
nm0728772;Justin Paul Ritter
nm2172605;Levan Akin
nm2630862;Ahmed Awad
nm1459601;Nadirsha
nm8852801;Mani Seiyon
nm2596256;Akiko Ôku
nm3591496;Ram
nm2347196;Subodh Bhave
nm0711859;Ákos Ráthonyi
nm2283941;Tomislav Mrsic
nm4252354;Helier Bissell-Thomas
nm0758744;Ville Salminen
nm10079200;Gvr Vasu
nm5119542;Nagi Reddy Bada
nm10247242;Sreenivas Mamilla
nm6442103;Deekay
nm8547573;Liju Thomas Thomas
nm0788908;Renuka Sharma
nm0903526;Maksim Voronkov
nm0934135;Sheldon Wilson
nm4259348;Jong-ho Huh
nm3454743;Prabu Solomon
nm1474029;Pradeep Maini
nm5772673;Michael Raven
nm0780287;Michael Scully
nm2778889;Pete Smith
nm7388685;Ceylan Özgün Özçelik
nm4429579;Umur Hozatli
nm0814570;Shinji Sômai
nm1196108;S.P.M. Raman
nm2134169;Yong-hi Yang
nm3373917;Madhumita Sundararaman
nm0737631;Ján Rohác
nm0841323;Vladimír Svitácek
nm1534595;Peter Atencio
nm0121166;Robert Burge
nm4755304;Grzegorz Jaroszuk
nm0880151;Stefan Uher
nm0900527;Ivan Vladimirov
nm1176906;Valeri Yordanov
nm3368685;Indraadip Dasgupta
nm2417156;Kiran Kumar
nm1699679;Mustafa Sevki Dogan
nm9341997;Kalees
nm2559104;Sam Kretchmar
nm2902730;Rusudan Chkonia
nm2275745;Rachel Israel
nm1862368;Sean Carter
nm0689501;Stu Pollard
nm0052217;Monty Banks
nm1879267;Guillaume Senez
nm0638679;Kristoffer Nyholm
nm4936542;Steve Reeves
nm8360126;Jayan Moodley
nm1642909;Paul Moore
nm1194320;Rahul Dholakia
nm1016400;Kelvin Kwan
nm0477108;Teddy Robin Kwan
nm0250387;Susanna Edwards
nm0449363;Hape Kerkeling
nm1475889;Torsten Wacker
nm1155309;Maya Gräfin Rothkirch
nm0468125;Dani Kouyaté
nm2947112;Shinju Funabiki
nm1618125;Paul Angunawela
nm0301863;Joze Gale
nm0619109;Takafumi Nagamine
nm0701603;Marja Pyykkö
nm5465956;Jafar Akhundzade
nm9505723;Vugar Islamzadeh
nm2644707;Gastón Solnicki
nm3094658;Günay Günaydin
nm3317560;Cihan Taskin
nm0286571;Ebrahim Forouzesh
nm2992917;Ermek Tursynov
nm1983787;Eva Urthaler
nm0569653;Jen McGowan
nm1509903;Kieran Evans
nm0576940;Gus Meins
nm0351531;Sirri Gültekin
nm1000987;Tayfun Güneyer
nm6457871;Yandy Laurens
nm5665870;Hedy Suryawan
nm13758750;Nur Muhammad Taufik
nm15833444;Takahiro Imamura
nm2099858;Ruhi Yapici
nm1126956;Antonio Nuic
nm0299191;Takumi Furukawa
nm0511393;Mats Lindberg
nm0959839;Carl Åstrand
nm0763872;George Santo Pietro
nm2776729;Uday Ananthan
nm0720763;Revathi
nm0363030;T. Hariharan
nm2551464;Nayato Fio Nuala
nm3789148;Ashok Yadav
nm0704664;Ilmar Raag
nm0657122;Jaakko Pakkasvirta
nm0880407;Lembit Ulfsak
nm0245814;Zsombor Dyga
nm9406059;Peter Sedufia
nm1637364;Priit Pääsuke
nm1156621;Chaerul Umam
nm0846005;Vakhtang Tabliashvili
nm0311491;Shalva Gedevanishvili
nm9094689;Nissam Basheer
nm8027731;Jo Kyu-Jang
nm3581002;Robert Hamilton
nm6756253;Sohanur Rahman Sohan
nm2520000;Hasan Fathi
nm7187927;Sung-Hyun Choi
nm0420022;Hamid Jebeli
nm8775555;Shady Hanna
nm1119536;Om Sai Prakash
nm15732293;Sirajuddin Ansari
nm1122077;Harsh Chhaya
nm2779180;Bipin Prabhakar
nm4518735;Khaled El Halafawy
nm1069778;Asghar Massombagi
nm4586881;Jon Matthews
nm5234003;Karan Darra
nm1155551;Kompin Kemgumnird
nm1026538;Tod Polson
nm3034399;Shilpi Dasgupta
nm8543217;Alireza Farid
nm1858060;Shahram Shah Hosseini
nm4399052;Wasin Pokpong
nm0791543;Giorgi Shengelaia
nm6143803;Mani Baghbani
nm7940079;Ivan Bolotnikov
nm0253719;Eliot Elisofon
nm1196102;Rajsekhar
nm1033529;Pongpat Wachirabunjong
nm1982961;Akhtem Seitablaev
nm2154550;Reza Maghsoodi
nm1177989;Yusuf Khan
nm0849200;Ravi Tandon
nm4174851;Thanadol Nualsuth
nm0653768;George Ovashvili
nm4155817;Ramesh Varma
nm0903423;Neeraj Vora
nm2411665;Ashish R. Mohan
nm0901135;Chander Vohra
nm0631987;Grigori Nikulin
nm2383872;Ali Vazirian
nm1970671;Anat Yuangngern
nm8467984;Arka Ganguly
nm4872976;Shankaraiya
nm0747504;Nikolai Rozantsev
nm0161056;Pavel Chukhray
nm2568708;Klim Shipenko
nm0702600;Peyman Ghassemkhani
nm0155027;Sanjay Chhel
nm5732304;Oksana Karas
nm9511105;Pedram Alizadeh
nm1910468;Pravin E. Birje
nm0623385;Vladimir Nazarov
nm0049494;Roman Balayan
nm0083642;Naum Birman
nm2660273;Darya Zhuk
nm1122650;Kittikorn Liasirikun
nm0244335;Iqbal Durrani
nm1950075;Anthony Silverston
nm16464898;Ajay Yenare
nm2203935;Daiji Hattori
nm0382352;Lynda Heys
nm0618898;Sajid Nadiadwala
nm1668000;Marcus Warren
nm5117781;Gogu
nm0006798;Matthew Harrison
nm2188866;Harvey Glazer
nm6466808;Matt Wilde
nm1118737;Randy Scooter Lammey
nm1202909;Lindy Heymann
nm0855350;Albert Ter Heerdt
nm3258390;Justin Tipping
nm0318575;Vlatko Gilic
nm0001192;John Mark Robinson
nm0193303;Dan Curtis
nm3642120;Paul Soriano
nm0403231;Nanna Marjo
nm8420497;Prasath Murugesan
nm1868947;Jeong-sik Kong
nm3015962;Seung-jin Ryoo
nm12123519;Sobbie Bawa
nm2085189;Felipe Rodriguez
nm3733685;Carlo Fusco
nm1195680;Vibeke Muasya
nm1415463;Diederik Ebbinge
nm0766273;Tatsuo Satô
nm0297883;Ryôji Fujiwara
nm0558097;Hiromichi Matano
nm0440469;Atsuko Kase
nm2549244;Kiyoshi Egami
nm2596716;Nana Harada
nm0408086;Takashi Imanishi
nm0411636;Ichirô Itano
nm1865401;Eikichi Kojika
nm2486227;Emmanuel Naccache
nm0441420;Hajime Katoki
nm2601760;Tatsuya Ogishima
nm5471234;Sultan Saeed Al Darmaki
nm0103186;Dale G. Bradley
nm9935634;Majeed Abu
nm0517833;Armand Lohikoski
nm0867827;Benny Toraty
nm5796019;Nik Amir Mustapha
nm1433995;William Collins
nm4082444;Ugur Inan
nm1270285;Walter Strafford
nm0308900;Romain Gary
nm2198679;Erwan Marinopoulos
nm0388473;Geir Vegar Hoel
nm0525782;Peter Malota
nm1520912;Robert Mearns
nm3033111;Adam Stephen Kelly
nm0708545;Alfredo Ramos
nm2806417;Carlos Ramos Jr.
nm0859853;Andy Thompson
nm2213536;Gareth Maxwell Roberts
nm4263333;Travis Long
nm1135265;Olias Barco
nm4141388;Thijs Meuwese
nm2415859;James Mark
nm0095410;Tom Booker
nm0443803;Jon Kean
nm0601031;Chris Moore
nm1241671;Björne Larson
nm1045865;John Krokidas
nm2787176;Owen Harris
nm2179918;Joe Zanetti
nm0506703;Jeff Lew
nm0714710;Regan Redding
nm3852901;Liam Galvin
nm1111379;Douglas S. Younglove
nm6516735;PeterPaul Shaker
nm8729198;Tony Shaker
nm0110644;Tricia Brock
nm1335624;Lazar Saric
nm3401440;Jake Helgren
nm0705921;Stasch Radwanski Jr.
nm0994241;John Preston
nm0053556;Ken Barbet
nm0851556;David Tausik
nm3075106;Elliot Feld
nm0361132;Zachary Hansen
nm0122344;Charles Burnett
nm0000387;Robert Englund
nm5261201;Alex Enriquez Drummond
nm1451518;Stephen Tramontana
nm5397315;Bernie Rao
nm7842252;Drew Bolton
nm0582481;Tim Metcalfe
nm1966532;Martin Owen
nm0388507;Jeremy Hoenack
nm0083608;Alan Birkinshaw
nm4414204;Paul Bushe
nm0765477;Paul Sarossy
nm0130800;Fred Calvert
nm0624500;David J. Negron Jr.
nm0042472;Michael Austin
nm0129898;Blake Calhoun
nm0450182;Mike Kesey
nm0000474;Michael Keaton
nm0453115;Taran Killam
nm0059277;Todd Bartoo
nm0079930;Kerry Beyer
nm0180508;Stephen Cornwell
nm1508033;Julián Lara
nm1093042;Jeff Glickman
nm1233190;John Lechago
nm3244166;Jong Hyeon Yang
nm7253286;Jeo Baby
nm0595921;Sandhya Mohan
nm5999730;Kim Do-Young
nm0595101;Tomomi Mochizuki
nm0324907;Frederic Golchan
nm2587497;Seong-gyun Park
nm1709216;Naoyuki Itô
nm4999608;Shô Miyake
nm3370930;Takashi Kubota
nm2462953;Mipo Oh
nm0698378;Elaine Proctor
nm5192757;Jonathan Baker
nm5239466;Josh Baker
nm4998712;Sugeeth
nm0441162;Shûji Kataoka
nm1089985;Gábor Herendi
nm0843948;Mihály Szemes
nm0211134;Kurt Nachmann
nm5644130;Ralph Sepe
nm3110964;Felix Thompson
nm0624157;Andrew Neel
nm0276299;Leonard Fields
nm0599943;Tom Montgomery
nm1635724;Charles McCracken
nm0496459;Paul Leder
nm0178260;Merian C. Cooper
nm0371114;Lance D. Hayes
nm0111656;Peter Brook
nm1355731;Josh Lowell
nm2050348;Peter Mortimer
nm0457588;Lek Kitaparaporn
nm0950841;Chatrichalerm Yukol
nm2989430;Kemi Adetiba
nm0128687;M. Cahill
nm0836565;La Monte Edwards
nm1580769;Sam Voutas
nm0726200;Peter Riegert
nm0134244;Nick Cannon
nm5866664;Najdat Esmail Anzur
nm15594401;Shin Jae Myung
nm15595443;Kim Su-Jin-I
nm15593407;Park Young-Sik
nm0066034;James Gavin Bedford
nm3769280;Bijon
nm3375413;Stefano Milla
nm2197025;Deniz Gamze Ergüven
nm0437800;Alexis Kanner
nm0593435;Jerry Mitchell
nm0906676;Marc-Henri Wajnberg
nm3278627;C.L. Hor
nm1591341;Alrick Brown
nm0559629;Joji Matsuoka
nm0457240;Gorô Kishitani
nm6314102;Pradeep Raj
nm5201698;Durmus Akbulut
nm0559573;Katsuya Matsumura
nm3844845;Seyfettin Tokmak
nm6142895;Rishab Shetty
nm0122127;Raymond Burlet
nm0303377;Bénédicte Galup
nm3867801;Burak Arliel
nm6940747;Anindya Bikas Datta
nm1091273;Yogendra Singh
nm6844473;Mustekin Yucel
nm2613511;Erdal Murat Aktas
nm9490928;Sharan Koppisetty
nm5739245;Katrin Ruus
nm3224298;Minoru Tahara
nm4264844;Anucharan Murugaiyan
nm12226141;Abinash Rout
nm0350674;György Gát
nm1514821;Fuminori Kaneko
nm1392450;Neco Çelik
nm8303792;Shanavas K. Bavakutty
nm0857875;Andreas Thiel
nm0003186;Jordan Alan
nm0860194;Harlan Thompson
nm0259678;Annette Ernst
nm0400059;Peter Ily Huemer
nm0513842;Albert Lipton
nm0196088;António da Cunha Telles
nm0810356;William Tyler Smith
nm1369721;Emily Young
nm0144018;Xan Cassavetes
nm2474513;Ken Winkler
nm1288736;Joshua Tickell
nm0364117;Rebecca Harrell Tickell
nm0002726;Roger Young
nm1142222;Amrit Nahata
nm0631151;Raimo O. Niemi
nm6562898;Annant Jaaitpaal
nm0832369;Lynne Stopkewich
nm0198472;Lance Daly
nm1455690;Vincent Rocca
nm0434320;Amyn Kaderali
nm1444622;James Townsend
nm2170406;Homayoon Ass'adian
nm1644460;Alexander Greenhough
nm1645790;Elric Kane
nm5665348;Ashiqur Rahman
nm2332718;Sigrid Andrea Bernardo
nm3255587;Shûichi Okita
nm0801243;Tony Simpson
nm3264980;Olgun Özdemir
nm0354649;Hakan Haksun
nm1727348;Murat Gürvardar
nm3328883;Korhan Ugur
nm3361397;Tatsuya Oishi
nm3100247;Chang Won Jang
nm7473972;Muhsin Parari
nm2155718;Ulf Behrens
nm1898387;Timo Jacobs
nm6894589;Kestutis Gudavicius
nm0897433;René Vilbre
nm0676118;Marek Piestrak
nm2605189;Makis Papadimitratos
nm0367187;Yiannis Hartomatzidis
nm0946918;Yüksel Yavuz
nm0901626;Veit Vollmer
nm0275793;Carsten Fiebeler
nm0870664;Thomas Trail
nm1655234;Sergey Puskepalis
nm1031708;Mikkel Nørgaard
nm1542477;Philip Gunn
nm1537175;David Carlos Valdez
nm2269246;Tomasz Szafranski
nm1490101;Søren Balle
nm0038361;Dinara Asanova
nm0257725;Åsleik Engmark
nm0349702;Bill Guttentag
nm1580482;Jed Strahm
nm0301041;Russell Gannon
nm9798736;Ekiem Barbier
nm9798737;Guilhem Causse
nm9798738;Quentin L'Helgouac'h
nm0715781;Jennifer Reeder
nm0499077;Guy Lefranc
nm1154598;Joseph Ariola
nm0850993;Pavlos Tasios
nm0271098;Randy Feldman
nm3401036;Michael Peterson
nm2191144;Rune Spaans
nm1900612;Yuriy Batanin
nm0474430;Yuri Kulakov
nm3597547;Sarath Mandava
nm12331706;Chenna Narayana
nm0710012;Rajko Ranfl
nm1843105;Rodrigo Perez-Castro
nm0651460;Witold Orzechowski
nm1983400;Soundarya Rajinikanth Vishagan
nm1266709;Bruce Parramore
nm1437061;Marta Plucinska
nm2131376;Jakub Niescierow
nm1393392;Izabella Cywinska
nm4273228;Sidhartha Siva
nm1655937;Jeanette Nordahl
nm2930027;Celal Çimen
nm4797788;Tamer Garip
nm1778465;Masato Hijikata
nm6405577;Ananda Krishnan
nm0875488;Takefumi Tsutsui
nm0876499;Inna Tumanyan
nm2274299;Keita Kôno
nm0839348;S.U. Sunny
nm5577396;Vinay Govind
nm0482438;Maarit Lalli
nm1344643;Tommi Lepola
nm0596617;Tero Molin
nm2098883;Partho Mitra
nm5111893;Shingo Matsumura
nm0950800;Kazuhiko Yukawa
nm7032124;Mai Suzuki
nm1585511;Natsuki Imai
nm0843748;Sándor Szalkay
nm2373304;Márk Kostyál
nm2618142;Svetlana Baskova
nm0767992;Yukihiro Sawada
nm0476206;Daniel Kusan
nm1622138;Aaron McCann
nm4535467;Dominic Pearce
nm3132183;Johannes Nyholm
nm8291320;D. Smith
nm5111029;Leonie Krippendorff
nm1789509;Deniz Akcay Katiksiz
nm8332028;Hironori Aoyagi
nm3426961;Masaru Yasukawa
nm2282696;Tomoki Kyôda
nm8114618;Masoud Navabi
nm3063751;Andrew Louis
nm0363235;Veit Harlan
nm1393170;Morten Boesdal Halvorsen
nm0229957;Kata Dobó
nm0347882;Buda Gulyás
nm1202012;Björn Br. Björnsson
nm9024591;Abrar Athar
nm0692691;Juris Poskus
nm5114739;Aleksey Krasovskiy
nm6995804;Mehdi Avaz
nm0508702;Daniel Liatowitsch
nm0643849;David Todd Ocvirk
nm4909521;Murat Kepez
nm3178574;Stelios Kammitsis
nm2154744;András Vágvölgyi B.
nm0786919;Safak Sezer
nm6071898;Marysia Nikitiuk
nm0234483;Nikolay Dostal
nm1583510;Nikita Argunov
nm2377143;Archil Kavtaradze
nm0748582;Nikola Rudarov
nm6582442;Gabriel Tejedor
nm3770347;Nataliya Meshchaninova
nm0341930;Mikhail Grigorev
nm0836045;Vladimir Studennikov
nm0902741;Ute von Münchow-Pohl
nm0312881;Toby Genkel
nm0334710;Fredde Granberg
nm0487177;Michael Lantieri
nm6757052;Noor Imran Mithu
nm0653832;Erik Overbye
nm2210720;Naoko Yamada
nm1297874;Cem Akyoldas
nm0233785;Venyamin Dorman
nm0947621;Andrei Yermash
nm0345146;Changwei Gu
nm0576610;Mei Hu
nm0652020;Valdís Óskarsdóttir
nm1830580;David Dietl
nm2651586;Naoki Katô
nm2653914;Mikio Ohkado
nm2622983;Yûko Watanabe
nm0411958;Branko Ivanda
nm0620008;Kô Nakahira
nm0504583;Witold Leszczynski
nm2518235;Vano Burduli
nm0096901;Miroslaw Bork
nm0811100;Sergey Snezhkin
nm4628425;Vladimir Markov
nm1295651;Maciej Zak
nm0212543;Saroj De
nm1033032;Hideki Takeuchi
nm0811102;Aleksandra Snezhko-Blotskaya
nm0343048;Viktor Gromov
nm3901850;Kôji Maeda
nm10211330;Dinu Thomas Eelan
nm0560816;Norman Maurer
nm4377096;T.J. Gnanavel
nm4921095;Srinath Rajendran
nm0411200;Esen Isik
nm1309585;Savas Ceviz
nm2196871;Asli Özge
nm2376909;Jiayi Du
nm4404267;Emre Yeksan
nm1252857;Fedor Popov
nm3127357;Olli Ylinen
nm0941829;Leszek Wosiewicz
nm5393462;Eduard Bordukov
nm0514816;Nikolai Litus
nm0592807;Aleksei Mishurin
nm0037546;Pavel Arsenov
nm1171547;Jens Assur
nm1641532;Akseli Tuomivaara
nm0634601;Takashi Nomura
nm2607908;Ideya Garanina
nm1077332;Hidetomo Matsuda
nm4057245;Eisuke Naitô
nm0000493;Jack Lemmon
nm0705576;Tomislav Radic
nm0158758;Ik-gyu Choe
nm0657063;Hak Park
nm0045089;T.S. Suresh Babu
nm0881650;Tony Urban
nm1158281;Yagiz Alp Akaydin
nm0691339;Ivan Popov
nm0840690;Takuji Suzuki
nm9223593;Ekrem Engizek
nm1387307;Subrata Sen
nm4234962;Ivan Ostrochovský
nm3164213;Jan Tománek
nm1293153;Marko Kostic
nm5455707;Naganna
nm0312784;Fabrice Genestal
nm0927057;Markus Widegren
nm2098167;Pakphum Wongjinda
nm0470921;Dragan Kresoja
nm0838499;Martin Sulík
nm0687759;Vera Plívová-Simková
nm0527439;Miloslav Luther
nm3735000;Petar Ristovski
nm0401811;Kristina Humle
nm2382124;Jason Hull
nm0451139;Iskander Khamrayev
nm0792869;Igor Sheshukov
nm1157165;Ondrej Sokol
nm4915173;Igor Bezinovic
nm1196386;Jaideep Sen
nm0904412;Teodor Vulfovich
nm0409377;Aleksandr Inshakov
nm0354613;Hilbert Hakim
nm0587557;Sofiya Milkina
nm4750396;Surendra Poudel
nm1490813;Rick Ostermann
nm3778704;Oskars Rupenheits
nm1416627;Frelle Petersen
nm7666167;Jaebeom Park
nm1538792;S. Deepak
nm6044360;Ravikanth Perepu
nm5197715;Vikram Veturi
nm1618188;Santram Varma
nm1156377;Meher Afroz Shaon
nm1024505;Ashok Honda
nm1911624;Milos Avramovic
nm0956195;Jerzy Zielinski
nm5261088;Ali Aydin
nm4134911;Robert Kouba
nm0512501;Jon Lindström
nm0096835;Aleksandr Borisov
nm6117066;Robert Henderson
nm1194395;Klemen Dvornik
nm0520683;Morten Lorentzen
nm5402075;Aleksey Shaparev
nm0417732;Branimir Tori Jankovic
nm0102631;Jaroslav Brabec
nm2671235;Aleksey Pimanov
nm0407946;Yuri Ilyenko
nm0476591;Kazimierz Kutz
nm2055197;Sachit Patil
nm3937503;Karan Gour
nm3796706;Dan Pringle
nm0786614;Andrzej Seweryn
nm0698187;Valeriy Priyomykhov
nm0540899;Henrik Malyan
nm5203041;Ho-Pong Mak
nm10255575;Derrick Tao
nm1729126;Tatyana Ilina
nm1197942;Tsz-Chun Lee
nm7403490;Tzu-Hsuan Hung
nm10079169;Abhishek
nm10084235;Meenakshii
nm1832009;Ahmet Faik Akinci
nm0795649;Shukla Barnali Ray
nm1667633;Anil v Kumar
nm1899403;Devang Dholakia
nm1003276;Dimitar Petrov
nm1885534;Samar Khan
nm0448632;Ademir Kenovic
nm3437315;Myriam Verreault
nm0262595;Bruce A. Evans
nm2444078;Toru Yamamoto
nm6252757;Ivaylo Brusowski
nm5414064;Wang Chuan
nm3307068;Yaroslav Chevazhevskiy
nm1537989;Armen Adilkhanyan
nm8680936;Anton Fedotov
nm0476620;Janne Kuusi
nm1396108;Isaakas Fridbergas
nm5194324;Aman Sachdeva
nm0702698;Isa Qosja
nm0009847;Nan Triveni Achnas
nm0504205;Mira Lesmana
nm9154176;Remy Kohli
nm0798075;Jüri Sillart
nm0630372;John Nicolella
nm7709337;Palnati Surya Pratap
nm7958316;Madhu C. Narayanan
nm1832249;Ufuk Bayraktar
nm0344955;Matti Grönberg
nm0439397;Pekka Karjalainen
nm0868062;Hisayuki Toriumi
nm5006386;Melisa Önel
nm0648924;Markku Onttonen
nm1399913;Joseph McConnell
nm0200023;Marcus Aurelius Daniels
nm2368091;Glen Berry
nm0643867;Issei Oda
nm1979442;Gangliang Fang
nm1215055;Ping Jiang
nm0041229;Yang-Ming Tsai
nm8187463;Xian Feng Zhang
nm0284553;Darryl Fong
nm5137850;Marina Nyström
nm0433672;Soni Jorgensen
nm0367358;Päivi Hartzell
nm0375717;Liisa Helminen
nm1003279;Sasi Shankar
nm0654714;Hitoshi Ozawa
nm2382963;Piotr Matwiejczyk
nm5109822;Kazem Mollaie
nm3559886;Baba Bhaskar
nm2346369;Taisuke Kawamura
nm9204865;Nithilan Saminathan
nm0856008;Jim Terry
nm1028832;Renzil D'Silva
nm1680265;Mikhail Khleborodov
nm1012279;Akira Shigino
nm2512193;Stefan Schaller
nm2500904;Joji Koyama
nm8610467;Tujiko Noriko
nm0726924;Gô Rijû
nm3172918;Kanji Nakajima
nm0960025;Kentarô Ohtani
nm2552337;Stig Frode Henriksen
nm0921034;Håkan Wennberg
nm1760867;Sadullah Sentürk
nm1699093;Necati Sasmaz
nm2946194;Yusuf Pirhasan
nm0444946;Michael Kehlmann
nm2196468;Flying Lotus
nm4056321;Kayoko Asakura
nm0438174;Iván Kapitány
nm2753210;Ahmet Yilmaz
nm2759892;Korhan Bozkurt
nm8041397;Sreejith Vijayan
nm5703834;G. Bhoopathy Pandian
nm6836445;Bramma G.
nm4029254;Mithran Jawahar
nm0440267;Shaji N. Karun
nm0812351;Olli Soinio
nm0794456;Tzvi Shissel
nm2333111;Avtandil Varsimashvili
nm1103121;Alexander Eik
nm1076550;Yngvild Sve Flikke
nm3292009;Kang Hyoung-chul
nm0318580;Michael Gilio
nm1940999;Adam Wong
nm0704694;Vijay Raaz
nm2264108;Karan Arora
nm2429994;Lovely Singh
nm1207750;Umesh Ghadge
nm1465005;Mher Mkrtchyan
nm0847126;Hiroshi Takahashi
nm1152975;Kenji Sonoda
nm0620315;Takao Nakano
nm0008385;Tsutomu Abe
nm0286914;Martin Forsström
nm1496045;Daniel Möllberg
nm4816054;Roope Olenius
nm3036194;Hajime Kadoi
nm0559597;Hiroki Matsuno
nm0766207;Hajime Satô
nm1702672;Babis Makridis
nm2513961;David Perrault
nm3310186;Whitney Horn
nm3310135;Lev Kalman
nm0482595;David Lam
nm0005272;Thomas Ian Nicholas
nm0191502;Mark Cullen
nm0437182;Tony Kandah
nm0606781;Martin Morris
nm0310329;Yvan Gauthier
nm0026000;Ed Anders
nm0449323;Yannick Kergoat
nm2311452;Mitzi Vanessa Arreola
nm1045368;Amir Galván Cervera
nm0721074;Florián Rey
nm0575690;Gabriel Medina
nm3495071;Max Lang
nm5683176;Daniel Snaddon
nm0407489;Kazuo Ikehiro
nm2121060;Richard Danto
nm2121401;Liam Saury
nm0344382;Henri Gruel
nm0606328;Morris
nm0914471;Pierre Watrin
nm6348681;Roberto Bueso
nm5845139;Claudio Ripalti
nm0288399;Philippe Fourastié
nm0035305;François Armanet
nm2697540;Óscar Ruiz Navia
nm0002118;Alan Hale
nm5626642;Vadim Dumesh
nm0654775;Yuriy Ozerov
nm0171050;Herbert Coleman
nm3389464;Tae-hun Kim
nm0618321;Titus Vibe-Müller
nm1823246;Aleksey Kozlov
nm0883213;Bruno Vailati
nm0678203;Vladimir Petrov
nm3540025;Pawel Chochlew
nm1496018;François Brisson
nm1902285;Benoît Godbout
nm2458488;Gian Paolo Cugno
nm0954066;Arunas Zebriunas
nm0116040;Natja Brunckhorst
nm0000680;Casper Van Dien
nm0549422;Eugene Marner
nm4141599;Kaouther Ben Hania
nm3959295;Bryce Clark
nm0740963;Jaime Rosales
nm1699780;Suha Arraf
nm0181117;Catherine Corsini
nm2604836;Jean Denizot
nm0342156;Paul Grimault
nm0480575;Aldo Lado
nm0001204;Marty Feldman
nm0594753;Juan Miñón
nm0348795;Ian Gurvitz
nm2574581;Jean-Charles Hue
nm1381358;Celso R. García
nm0179994;Robert Cormack
nm0575008;Joshua Meador
nm0059698;Giulio Base
nm0002797;Ricardo Franco
nm0718467;Allen Reisner
nm0673268;Hope Perello
nm0042159;Jean Aurel
nm0355032;William Hale
nm0000018;Kirk Douglas
nm2448988;Emmanuelle Millet
nm0162668;Daniele Ciprì
nm6497799;Paul Nicholas
nm0989197;J.C. Falcón
nm1166781;Luis Ortega
nm0079748;Alberto Bevilacqua
nm0276466;Jacques Fieschi
nm3569165;Lila Avilés
nm0905081;Ntshaveni Wa Luruli
nm0686074;Alessandro Piva
nm0491021;Carole Laure
nm1347151;Frank Pérez-Garland
nm1377679;Alan Jonsson
nm0141033;Willard Carroll
nm0941637;Wallace Worsley
nm0082420;Hans Billian
nm0943309;Ricardo Wullicher
nm0741733;William Rose
nm0646782;Dick Randall
nm0286466;Augusto Fornari
nm4860666;Joaquín Cociña
nm4860365;Cristóbal León
nm1618276;Luis Piedrahita
nm1924019;Rodrigo Sopeña
nm0002131;Laurence Harvey
nm0394905;Rebecca Horn
nm0002195;Hy Averback
nm0521411;Alfred Lot
nm2829262;Evan Johnson
nm0006729;Pip Karmel
nm0144110;Frank Cassenti
nm0715916;Jerry Rees
nm0818746;Evan Spiliotopoulos
nm0530608;Erik Løchen
nm0108745;James Bridges
nm0370821;Richard Haydn
nm0748194;Valeri Rubinchik
nm0025926;Géza von Cziffra
nm0163786;Colbert Clark
nm0272059;Leslie Fenton
nm0140257;Michael Carreras
nm1109650;Grigoris Karantinakis
nm0902304;Arthur von Gerlach
nm0558975;Olivier Mathot
nm0619836;Babak Najafi
nm0239477;Tristan Dubois
nm0001500;Karl Malden
nm0551506;Lucrecia Martel
nm2108840;Manolo Cruz
nm7708828;Carlos del Castillo
nm0031075;Manuel Antin
nm0217159;Stipe Delic
nm0568565;Earl McEvoy
nm0827868;Tom Stern
nm0792822;John Sherwood
nm0516222;Luigi Lo Cascio
nm0726935;David Riker
nm0927718;Tomy Wigand
nm1992380;Benjamin Cantu
nm0638175;Claude Nuridsany
nm0701821;Marie Pérennou
nm0711512;Gábor Rassov
nm0378730;Bruno Herbulot
nm0346359;Claudio Guerín
nm1666855;Raúl Arévalo
nm0544122;Auli Mantila
nm0315591;Denis Gheerbrant
nm13660039;Lina Tsrimova
nm0485871;Otto Lang
nm4714676;Luàna Bajrami
nm0039487;Aleksandr Askoldov
nm0511278;Curt Linda
