"imdb_id","french_title","original_title","year","duration","rating","num_rate","budget","synopsis","movie_id","genre_id","genre_id-2","name","movie_id-2","country_id","country_id-2","country"
"tt0091244","I Love You","I Love You",1986,101,"5.8",296,NULL,"Michel is a bored lonely cheap-thrills-seeker. Everything changes when he finds an unusual bobble head doll in the shape of a pretty woman that can say ""I love you"" and falls in love with it to the point of obsession.","tt0091244",9,9,"Drama","tt0091244",60,60,"France"
"tt0091270","Inspecteur Lavardin","Inspecteur Lavardin",1986,100,"6.6",1067,NULL,"Inspector Lavardin is induced to investigate the murder of a province's notable who was taking himself as the moral guardian of his village. The perspective of the inquiry changes when the inspector recognizes the widow as one of his youthful loves.","tt0091270",9,9,"Drama","tt0091270",60,60,"France"
"tt0091287","Je hais les acteurs","Je hais les acteurs",1986,90,"5.8",210,NULL,"Hollywood in the 1940s. A tyrannical producer, a paranoid director, a starlet engaged twenty-four times, an actor who refuses to age - all against a backdrop of a series of murders.","tt0091287",9,9,"Drama","tt0091287",60,60,"France"
"tt0091288","Jean de Florette","Jean de Florette",1986,120,"8",24140,NULL,"In a rural French village an old man and his only remaining relative cast their covetous eyes on an adjoining vacant property. They need its spring water for growing their flowers, so are dismayed to hear the man who has inherited it is moving in. They block up the spring and watch as their new neighbour tries to keep his crops watered from wells far afield through the hot summer. Though they see his desperate efforts are breaking his health and his wife and daughter's hearts they think only of getting the water.","tt0091288",9,9,"Drama","tt0091288",60,60,"France"
"tt0091410","Le lieu du crime","Le lieu du crime",1986,90,"6.5",839,NULL,"In the woods, a 13-year-old boy is grabbed by an escaped convict and told to bring money later that day. The boy does as he's told, only to be attacked by the convict's partner. A murder ensues, and through happenstance, the murderer and the boy's mother form an alliance. All this takes place in four days during which the boy has his first communion, his separated parents face each other amidst grandmother's hopes they'll reunite, the grandfather just wants to go fishing, the school's chaplain complains about the boy's behavior, and the convicts' shared girlfriend comes, gun in hand, to help them escape to Tangier. The mother's surprising decisions complete the story.","tt0091410",9,9,"Drama","tt0091410",60,60,"France"
"tt0091437","Les loups entre eux","Les loups entre eux",1985,105,"5.4",150,NULL,"An American general with highly confidential defence information has been kidnapped by terrorists and is being held in a cliff-top fortress in the Mediterranean.","tt0091437",9,9,"Drama","tt0091437",60,60,"France"
"tt0091480","Manon des sources","Manon des sources",1986,113,"8",20845,NULL,"After the death of Jean Cadoret, his wife has returned to the life of opera singer and his daughter Manon has grown up and become a gorgeous lonely shepherdess. Ugolin is now a thirty year-old wealthy bachelor planting carnations. His grandfather Cesar Soubeyran presses him to get married to carry the name of their family since he is the last man alive. When Ugolin sees Manon on the fields, he falls in love with her. One day, Manon plots revenge against Ugolin and Cesar and the whole town is in despair.","tt0091480",9,9,"Drama","tt0091480",60,60,"France"
"tt0091497","Mauvais sang","Mauvais sang",1986,116,"7.3",7273,NULL,"Marc (Michel Piccoli) recruits Alex (Denis Lavant), son of his former, now dead colleague. Alex is a card shark with a big dream to go out to the world and leave his own mark. His determination leads him to break up with his girl friend, Lise (Julie Deply). Alex initially refuses to help Marc and Hans for their ""job"" of stealing the culture of new drug. But Anna (Juliette Binoche)'s charm and beauty were irresistible. Alex joins the elders. Alex's dance to David Bowie's Modern Love illustrates unfolding emotions of young Alex moving into an adult (graying if not dying) world. The interplay among the generations, between genders, among social classes, memory and hopes, all played against black and white and occasional red back drop. Anna's cobalt blue robe punctuates the moment when Alex confesses his love for her.","tt0091497",9,9,"Drama","tt0091497",60,60,"France"
"tt0091506","L'apiculteur","O melissokomos",1986,122,"7.3",2099,NULL,"Spiros retires as a schoolteacher, his daughter is married, and he starts his annual journey with his bees to get honey from different areas. In his truck he finds a young girl who has just been abandoned and has no roots. Spiros lets her follow for a day. Seeing her difficulty in getting further hitch-hiking, he takes her back. They will meet and part several times. Later she will say that Spiros is the only one who has ever been kind to her. But his emotions are so restrained that he cannot show anything until a volcanic eruption breaks through. He does not seek serious contact until the eruption makes him drive the car right through the glass wall of the café in which the girl is sitting. She immediately follows him. But after this criminal event they can no longer live at hotels. From the beginning she was willing to sleep with him. But when he finally kisses her, her justified reaction is to repeat ""Not in this way!"" A friend had a shut down cinema where they could sleep. ...","tt0091506",9,9,"Drama","tt0091506",60,60,"France"
"tt0091507","Mélo","Mélo",1986,112,"7.1",1359,NULL,"In Paris in the 1920s, a concert violinist meets and falls in love with a stylish young flapper who's the wife of an old friend. Romaine instigates the affair with Marcel, and carries it forward even as her husband, Pierre, falls ill. She may even be purposely giving Pierre a treatment that adds to his misery. After Marcel returns from a concert tour and Romaine stoops to a new low in abandoning Pierre for an assignation, she reconsiders the affair and takes a drastic step. Three years later, Pierre pays Marcel a visit to demand the truth. Will the jealous and aggrieved Marcel manage a convincing performance?","tt0091507",9,9,"Drama","tt0091507",60,60,"France"
"tt0091530","Mission","The Mission",1986,125,"7.4",56144,"24500000","Jeremy Irons plays a Spanish Jesuit who goes into the South American wilderness to build a mission in the hope of converting the Indians of the region. Robert De Niro plays a slave hunter who is converted and joins the Jesuit in his mission. When Spain sells the colony to Portugal, they are forced to defend all they have built against the Portuguese aggressors.","tt0091530",9,9,"Drama","tt0091530",60,60,"France"
"tt0091605","Le nom de la rose","Der Name der Rose",1986,130,"7.7",102626,"18300000","14. century Franciscan monk William of Baskerville and his young novice arrive at a conference to find that several monks have been murdered under mysterious circumstances. To solve the crimes, William must rise up against the Church's authority and fight the shadowy conspiracy of monastery monks using only his intelligence which is considerable.","tt0091605",9,9,"Drama","tt0091605",60,60,"France"
"tt0091608","Nanou","Nanou",1986,110,"5.9",144,NULL,"A girl meets the great love of her life abroad, but his terrorist activities strain their relationship.","tt0091608",9,9,"Drama","tt0091608",60,60,"France"
"tt0091646","Noir et blanc","Noir et blanc",1986,80,"6.6",135,NULL,"Antoine is an accountant, uptight and withdrawn, married to Edith, who picks out his clothes and shoes. He's assigned to a fitness gymnasium for a month to straighten out their books. The owner, M. Roland, encourages Antoine to use the facilities, including the massages, so Antoine goes to Dominique, a muscular African. In these sessions, Antoine discovers that the pain is comforting, and Dominique finds the accountant ideal for his own sadism. When Dominique breaks Antoine's arm and then goes to the hospital to take Antoine away, Antoine confesses his fascination with and fear of death. With Dominique's help, the accountant breaks all earthly ties to confront his fear.","tt0091646",9,9,"Drama","tt0091646",60,60,"France"
"tt0091670","Le sacrifice","Offret",1986,149,"8.1",24864,NULL,"Alexander, a journalist and former actor and philosopher, tells his little son how worried he is about the lack of spirituality of modern mankind. In the night of his birthday, the third world war breaks out. In his despair Alexander turns himself in a prayer to God, offering him everything to have the war not happen at all.","tt0091670",9,9,"Drama","tt0091670",60,60,"France"
"tt0091712","Gauguin, le loup dans le soleil","Oviri",1986,100,"6.1",364,NULL,"This biographical film, based on the life of French artist Paul Gauguin (Donald Sutherland), follows the painter as he returns to Paris after a long stay in Tahiti and must confront his wife, his children, and his former lover.","tt0091712",9,9,"Drama","tt0091712",60,60,"France"
"tt0091715","Le paltoquet","Le paltoquet",1986,92,"6.2",331,NULL,"Miss Lotte has her residence in a big hangar near a port.She seems to be having nice time with five clients but the arrival of a policeman disturbs their lives.","tt0091715",9,9,"Drama","tt0091715",60,60,"France"
"tt0091730","Le passage","Le passage",1986,100,"4.9",527,NULL,"Jean Diaz is a filmmaker working on an animated feature that would speak out against violence, when he is suddenly killed in an accident. Diaz comes around after death only to face Death personified, who wants to strike a bargain with him.","tt0091730",9,9,"Drama","tt0091730",60,60,"France"
"tt0091830","Le rayon vert","Le rayon vert",1986,99,"7.7",7285,NULL,"Delphine's traveling companion cancels two weeks before her holiday, so Delphine, a Parisian secretary, is at loose ends. She doesn't want to travel by herself, but has no boyfriend and seems unable to meet new people. A friend takes her to Cherbourg; after a few days there, the weepy and self-pitying Delphine goes back to Paris. She tries the Alps, but returns the same day. Next, it's the beach: once there, she chats with an outgoing Swede, a party girl, and a friendship seems to bud; then, suddenly, Delphine bolts, heading back to Paris. As she waits at the Biarritz train station, a young man catches her eye; perhaps a sunset and the sun's green ray await.","tt0091830",9,9,"Drama","tt0091830",60,60,"France"
"tt0091871","Le Roi des roses","Der Rosenkönig",1986,106,"6.7",222,NULL,"A mentally unstable woman and her son move to a sprawling mansion in Portugal to grow roses.","tt0091871",9,9,"Drama","tt0091871",60,60,"France"
"tt0091892","Sarraounia","Sarraounia",1986,120,"7.1",136,NULL,"On January 2 1899, starting from the French Soudan, a french column under the commandment of the captains Voulet and Chanoine is send against the black Sultan Rabah in what is now the Cameroun. Those captains and their african mercenary troops destroy and kill everything they find on their path. The French autority try to stop them sending orders and a second troop but the captains even kill the emissaries who are reaching them. Sarraounia, queen of the Aznas, have heared about the exactions. Clever in war tactics and in witchcraft, she decides to resist and stop those mad men.","tt0091892",9,9,"Drama","tt0091892",60,60,"France"
"tt0091956","Signé Charlotte","Signé Charlotte",1985,88,"5.6",137,NULL,"The flighty Charlotte is angry with her lover Bernard. She goes to his flat and soon leaves, distraught, turning up at the studio of Mathieu, her one-time lover. He's now with Christine, whom he intends to marry, and her son Freddy. Charlotte tells Mathieu that Bernard is dead, mysteriously, and she doesn't want the police questioning her. He decides to help her, hiding her until he can get some money. Then he resolves to get her to Spain himself. Christine resigns herself. In flight, Charlotte and Mathieu's love affair rekindles, Charlotte calls Christine for more money, and, near the Spanish border, the three (plus Freddy) meet again.","tt0091956",9,9,"Drama","tt0091956",60,60,"France"
